x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
1.135823248254729,1.129352234866202,1.1323044324817397,1.149090849996581,1.132454056734307,1.1372518763352542,1.1573945874823404,1.1543410418322813,1.1647220597476549,1.1836986456512786,1.1808158381150415,1.1744062138271083,1.1869019728208816,1.2006710945786307,1.2036447103530337,1.2282769593964484,1.2489181504628095,1.2400137459247538,1.2519795302119487,1.2638612302691528,1.273539606826512,1.291553605612204,1.30945421398988,1.3306218169028796,1.3501339479659054,1.3300978946791944,1.3590558007023033,1.380866472529321,1.388666237518335,1.4107652075769452
1.139259416959842,1.1455441616271327,1.1478902827781772,1.1494827299132808,1.1634313177800328,1.1622890213807413,1.1881689401643152,1.175581578964888,1.1796958170226268,1.1745894888234234,1.1874654754507916,1.1949591188007296,1.1964893891578592,1.2178261935371621,1.211909336297161,1.2456677499150441,1.2402042373890612,1.2508575894580933,1.2769474815417723,1.2726228763410263,1.2795673345722427,1.3191343625917957,1.3168881964606876,1.3182073955311637,1.3474215860073153,1.35998014157831,1.3551274508790099,1.3890873942369426,1.4052658356224554,1.4325755224215344
1.1478399657199823,1.155502950572087,1.1682755239815124,1.175658324403461,1.1809759884320261,1.1636961390623162,1.1830774476542905,1.1802432305344581,1.1842810446172827,1.173832132447637,1.191620667144034,1.198127312159122,1.2085244858366342,1.2291426794383677,1.2374177919205516,1.2387003098747198,1.2738880305496267,1.2582229845554207,1.258596001517365,1.2923387094861747,1.285857564175435,1.30539746111515,1.328130352562952,1.3321401119312566,1.3703511014073269,1.3864358853801702,1.377984102631442,1.394285687359339,1.42207502695559,1.4160482994504895
1.1695694065777742,1.1827269181068432,1.140023207873645,1.1876155227793315,1.1605474844279655,1.1557990654007386,1.2028558690301008,1.1983481286772806,1.1907330393955307,1.22035153664441,1.1925746343344905,1.2153421834277427,1.2133089463890494,1.2276331223635024,1.2391083985514955,1.2499969479997586,1.2444533259195174,1.2708680255025735,1.2591083246265276,1.296964253727453,1.3120474877575805,1.3095377445239254,1.3327228177770987,1.3447869024324104,1.3458879754723887,1.3603716789730875,1.3927526724216208,1.3991490347596491,1.4018813199578206,1.4190225045799598
1.182312236154312,1.1815457747840534,1.178945518325397,1.166866851684563,1.1847643637235363,1.1912671726816302,1.1886057833349897,1.207632089809671,1.1756110018912564,1.1983568322334508,1.2331441763686044,1.2201652394810203,1.2217691088610587,1.2391873324817144,1.2651229298252193,1.2663082528033103,1.2668030175424791,1.263960391593703,1.2810182433801947,1.2874961388985557,1.3076732810634946,1.3439739704297726,1.34946816604284,1.3646740836619091,1.3571452147048904,1.3680855115195625,1.3994626133843435,1.4176694767953175,1.4422478693916403,1.4426940830909831
1.190667709404796,1.185650367355129,1.1828673701329853,1.199804488581217,1.1906341627445591,1.1971289153163462,1.2045874198995994,1.2049088653519515,1.2053418313023236,1.2178172982625453,1.2518302029208515,1.2324869842756672,1.242957195100906,1.2361708645851275,1.2797761095707891,1.2940512995583584,1.2843984975602287,1.2930508223217425,1.2962869558987642,1.3096752897941615,1.3244612075051987,1.3456256108958289,1.3573678908370614,1.3621621603936864,1.373459310371098,1.3818545730713316,1.4003817417236504,1.428063445769244,1.4171306748912054,1.4301380351201298
1.1952693084385824,1.1970787598489792,1.2265413090270942,1.211609891487517,1.2140253897608526,1.210083317527699,1.2103918854898927,1.2262580225933184,1.2150701999611353,1.234770140951677,1.2537210960680543,1.236108881078563,1.2501812671798762,1.25019988788172,1.260264171824168,1.2688651543918084,1.2917944189177322,1.316151924306257,1.3260891443963836,1.3213163038724867,1.3315207866628958,1.3447820046697911,1.3619703016276705,1.3640554587726756,1.3821490392488345,1.402074502897394,1.4174976639073746,1.4310484920039361,1.4478409980279743,1.467978709549042
1.2023026132728962,1.2257461182292713,1.2260885607156755,1.2070681326658408,1.2226466210786018,1.2409733558223845,1.2362293446140893,1.226720402623155,1.2200788795061406,1.2440250139146076,1.249284572003656,1.2579430108558547,1.2760269215190574,1.2674983498190766,1.2943920029423246,1.2861736561180435,1.2946928702613476,1.3105207989487027,1.3123732910689587,1.3307593943622427,1.335464449513215,1.3646723341403995,1.3645545661724972,1.3672530696756882,1.3975529223834078,1.4237647974489094,1.4168302277158455,1.440868538579102,1.445840616654725,1.4655240704320924
1.2145100472003219,1.190949864083199,1.2269316250959779,1.2107037867232058,1.2382420074685885,1.2340316280973451,1.2228969648707988,1.2569248618139306,1.2405984368478729,1.2559377081561578,1.2439728244882469,1.258119813714099,1.27583794434522,1.2845608731766731,1.2850848963190127,1.2879948579374672,1.306567154094582,1.3144145237986644,1.3533871361821006,1.341408530668385,1.3426559660736268,1.3777603808079029,1.3795025931826075,1.3718735830433841,1.4190533862130363,1.4097737642209343,1.4360624346765745,1.442791733804527,1.468535476337005,1.4646021963169316
1.2264115915441718,1.2203838085095375,1.2489296633560896,1.2305011864404707,1.2376989825079132,1.2383578332493,1.2536620946726218,1.2749436211477985,1.2614414743598539,1.2674382576228826,1.2765091287867842,1.275809799665387,1.2920665708366788,1.2813530470092331,1.3118272463748073,1.3135759738009085,1.3183558539368463,1.3436719455823374,1.3364284641059267,1.3514879341891832,1.3656875866979463,1.3730858585252008,1.3927892730457887,1.400589502614478,1.4211425224578196,1.4192082560614838,1.4297616802753785,1.4677832701897089,1.4586944787749574,1.4990550223538648
1.2372738378536157,1.2498041347493265,1.235029704668389,1.2518917553263487,1.261616711216348,1.246026667028975,1.2587355370324316,1.2567431552770016,1.2439148284831087,1.2839371223088565,1.3091353151921454,1.2849411032749285,1.2882397591025228,1.307656461505943,1.3120921739588634,1.307042738408609,1.3090653370876824,1.3330717413388795,1.3575686212367668,1.3821312317150527,1.3681414243027872,1.3975350225088041,1.404008950282919,1.4171546871242355,1.4389298031375275,1.4415730355041105,1.4499058065656658,1.4720227213386483,1.4770417110001284,1.4970538044360442
1.2629921128207924,1.2587904382237922,1.2789423691932371,1.2662676870019418,1.2695242312962731,1.2745759449773428,1.2767694009398987,1.275720752918292,1.2707322366160014,1.3064301519331822,1.2997861091426839,1.2899200925587009,1.3051740021932783,1.309951494276683,1.3283165469043776,1.3332381495005945,1.3523304700503018,1.3418737136504078,1.3616802892726076,1.3695204161752355,1.3795190059339133,1.3889005318114576,1.4169974952435187,1.432084126531406,1.43468237274938,1.4414786855317774,1.467764969160617,1.4846579294833266,1.487302380728466,1.507510304104101
1.2694169628594285,1.2874325957286665,1.2796397016881242,1.2751157083623303,1.2767591507159102,1.2694577348579186,1.3026589629411585,1.294911584209516,1.2969902706570218,1.3123007601447392,1.3233988616981334,1.3005506511214036,1.3294422690587018,1.3384548512266445,1.334964743541872,1.3489103197473917,1.375393302148007,1.3672158935521352,1.3866629584678951,1.3817212658951938,1.405220587547309,1.4021973451549286,1.424262239007787,1.441881173454895,1.452976925194077,1.4659404486789844,1.4776756932771329,1.4845466658828599,1.5171995340215856,1.542480884365307
1.2793844631614515,1.3002252329389479,1.2801758172979711,1.2868329970695653,1.2802426461979528,1.3000784768100309,1.3000685069763556,1.3106927501895242,1.2908486604376892,1.311033852085367,1.3085756554446493,1.3300935093311552,1.3290202747636373,1.3451890751727562,1.3267669731261071,1.378604110191501,1.3490207798336886,1.3914174272775288,1.3863453606336318,1.4061678881636988,1.4173555181051356,1.4175074259188332,1.4466668826408517,1.446181699194829,1.4661878501843333,1.478266439143014,1.4826461926265089,1.5026797685702786,1.5254056332100026,1.5443613725545506
1.3054229920106184,1.3032208524809523,1.3166791348341156,1.2877721361040473,1.3077982246149875,1.2999400130492276,1.313323558500777,1.3068248906001811,1.3385909152745923,1.3229394495032434,1.3243055232880274,1.3398442338860326,1.3473117956921552,1.344098084210893,1.3542657840892747,1.3905775751467355,1.383822309161003,1.3823728096771921,1.4016412877852162,1.4231391025219329,1.4339903360252115,1.430292662788038,1.436429680745294,1.4546780354927888,1.4821266681336214,1.493697974122716,1.5172712669747375,1.5251315683358855,1.5294677297294421,1.5354301934452637
1.3326808705555289,1.3062415079128542,1.325799617291206,1.3266089443936895,1.3437931710894992,1.3276058774359203,1.3158931389679622,1.312547406113454,1.3436528475899772,1.3325184205766998,1.3548022688908963,1.346965237599883,1.3600787618013093,1.3581770435694531,1.3833409075789178,1.384593002784716,1.405350448117796,1.397136839498133,1.3954579611856273,1.4365530879300024,1.4329340620636222,1.4550888920192755,1.4788442341283343,1.494266122831446,1.4995335099758842,1.4979715810784975,1.5200598337148703,1.5255435250189937,1.5646878227776273,1.5657322044542914
1.3147871326398681,1.3370479943730025,1.3295560482090334,1.3390030535087325,1.3372888593416967,1.3454846634269872,1.3401810810314958,1.3457785605115145,1.343383424080113,1.3619848764423486,1.3703476861282182,1.3696572508532852,1.3805663700710329,1.371377029074203,1.4038904851565428,1.3846827250439449,1.4069843460988338,1.422204846120396,1.417006324983277,1.4517209097794164,1.4659424117347952,1.468595297722434,1.478271643090822,1.4849084500683611,1.5048086866381027,1.5080056919679854,1.5215900428797908,1.5433706966327492,1.567461978950995,1.561882221015093
1.3186664521732268,1.344927219828289,1.3593851077426211,1.3523814421105904,1.37505541680887,1.3440445417443334,1.3568639191336274,1.3734620610858583,1.3751756987303398,1.3771257076430536,1.3625549790762959,1.3905482669667202,1.388120451474163,1.3920079581756548,1.4030477779508415,1.4262059612467788,1.4014974556382729,1.4464383495028257,1.4645378750682598,1.459912249640773,1.4696707969958678,1.46666994901686,1.4932969684520583,1.5093580077140534,1.5196205143394286,1.529964800062788,1.5474129729272634,1.5565732334883466,1.5798186883827412,1.5980652589349709
1.3715456106726838,1.35824637225273,1.3570952336464748,1.3759641490453791,1.3700769959116612,1.3692114841462533,1.3797597250736835,1.3731815895219919,1.3709154649024444,1.3761945775774636,1.406702674847298,1.4003264141603358,1.400889655138937,1.4318885329426287,1.416747438849328,1.4317081037151647,1.449641835308905,1.4396895551501998,1.4658839399288839,1.460222281896978,1.4999708591618273,1.4888548484570636,1.5068938086053358,1.5104404525580255,1.5391833356618125,1.5502496019079008,1.5656019875211034,1.5666139085066444,1.5867219758179179,1.5835130129775592
1.4028618145526401,1.3733190436727256,1.3849123491385376,1.38541100250562,1.3885362886714434,1.404574041783381,1.3758859153636243,1.393995819759979,1.3716052534927075,1.4047538408403564,1.4045724548371359,1.4203303221210086,1.4226921555702157,1.4539269665113304,1.4355690375097714,1.4395469685139475,1.4499974430350477,1.4662990945769736,1.4908614962448168,1.4956422930922004,1.5137949771089867,1.5159346601818589,1.5164212703683468,1.5409706507694394,1.543085875073953,1.55365788524147,1.582786814250734,1.6019258038786608,1.624758116798735,1.632005490249732
